Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,Market_Type,Actual_ESG,Predicted_ESG,Error,Absolute_Error
Energy,Europe,2020,710.2,-11.6,2810.4,-6.2,24.2,31.9,80.5,731857.9,219557.4,7318578.6,Developed,45.5,46.33119227058514,-0.8311922705851416,0.8311922705851416
Utilities,Asia,2024,608.7,17.6,900.7,2.7,61.8,62.3,43.5,373591.2,233494.5,3735911.9,Emerging,55.9,56.547342530365455,-0.6473425303654565,0.6473425303654565
Energy,Middle East,2022,4576.1,16.1,6003.1,-9.5,35.7,40.3,55.2,4346554.9,1303966.5,43465548.7,Emerging,43.8,43.60549946693169,0.1945005330683074,0.1945005330683074
Healthcare,Africa,2017,9981.5,14.2,20617.9,1.5,69.3,37.5,50.4,713825.7,713825.7,1427651.4,Emerging,52.4,52.32783309079137,0.0721669092086259,0.0721669092086259
Energy,Europe,2020,7163.5,-13.1,24311.7,0.4,80.0,86.6,57.9,4584368.8,1375310.6,45843688.0,Developed,74.9,75.3701683381929,-0.4701683381928916,0.4701683381928916
Technology,Europe,2020,3391.0,20.8,13693.5,17.2,73.1,100.0,53.6,116655.8,69993.5,233311.5,Developed,75.6,75.70581544919834,-0.10581544919834585,0.10581544919834585
Manufacturing,North America,2016,895.2,-3.3,4098.7,-3.5,16.4,85.9,60.1,291497.9,388663.9,4858298.8,Developed,54.1,54.407381967975574,-0.30738196797557293,0.30738196797557293
Healthcare,Latin America,2016,3304.9,13.1,4792.4,21.4,54.3,73.6,47.5,270922.9,270922.9,541845.8,Emerging,58.5,59.55078546386343,-1.050785463863427,1.050785463863427
Consumer Goods,Middle East,2021,581.2,18.2,1565.1,-1.5,18.7,33.6,57.4,124251.1,155313.9,621255.7,Emerging,36.6,36.766298114601284,-0.16629811460128252,0.16629811460128252
Energy,Africa,2024,13587.5,31.5,39295.3,3.6,52.5,51.7,46.2,11310866.6,3393260.0,113108666.2,Emerging,50.1,49.96333392863491,0.13666607136509157,0.13666607136509157
Transportation,Latin America,2024,1040.2,4.5,692.9,23.8,37.7,54.3,77.3,584305.4,97384.2,1947684.5,Emerging,56.4,55.36888110190774,1.0311188980922594,1.0311188980922594
Energy,Oceania,2018,1642.2,8.5,2146.8,-13.5,25.9,70.7,68.8,1673175.1,501952.5,16731751.1,Developed,55.1,55.61870052654533,-0.5187005265453308,0.5187005265453308
Energy,North America,2025,35.9,29.5,103.3,-15.6,41.1,94.4,66.6,32738.4,9821.5,327383.8,Developed,67.4,67.7087027877988,-0.30870278779879357,0.30870278779879357
Finance,Africa,2015,1301.5,17.9,3610.0,,72.6,27.2,42.5,18004.8,9002.4,45012.1,Emerging,47.5,46.69572754835627,0.8042724516437332,0.8042724516437332
Manufacturing,North America,2022,307.1,3.2,145.6,-5.9,23.2,27.3,60.1,95632.3,127509.7,1593871.4,Developed,36.9,36.61957757051493,0.28042242948507123,0.28042242948507123
Healthcare,Latin America,2015,1334.0,17.7,3827.4,,78.6,30.4,25.1,86655.6,86655.6,173311.2,Emerging,44.7,44.16197551581958,0.5380244841804256,0.5380244841804256
Energy,Africa,2025,5279.7,25.6,22229.7,-20.3,82.1,28.4,29.0,3302557.2,990767.2,33025572.4,Emerging,46.5,46.24333607588945,0.2566639241105477,0.2566639241105477
Retail,Asia,2021,610.3,6.5,563.4,-1.4,81.3,64.3,34.8,38495.8,19247.9,76991.7,Emerging,60.1,60.331071950857,-0.23107195085700027,0.23107195085700027
Manufacturing,Asia,2022,9847.5,16.9,35200.5,6.9,66.9,89.0,73.4,2160888.0,2881183.9,36014799.2,Emerging,76.5,75.97173460012306,0.5282653998769433,0.5282653998769433
Manufacturing,North America,2022,1190.7,5.9,1104.7,12.9,40.8,84.2,68.6,326520.8,435361.1,5442013.3,Developed,64.5,65.42307981268914,-0.9230798126891386,0.9230798126891386
Healthcare,Middle East,2018,2703.5,4.3,1377.6,5.1,38.3,8.3,36.4,251871.8,251871.8,503743.6,Emerging,27.7,27.38956709462057,0.3104329053794288,0.3104329053794288
Retail,North America,2022,756.1,4.6,672.7,1.8,50.4,85.5,31.1,64063.0,32031.5,128126.1,Developed,55.7,55.525056870822574,0.1749431291774286,0.1749431291774286
Consumer Goods,Oceania,2017,880.8,7.9,1548.9,-0.5,30.8,80.7,69.0,173415.1,216768.8,867075.3,Developed,60.2,60.80350923437778,-0.6035092343777748,0.6035092343777748
Utilities,North America,2017,1494.1,13.2,1596.2,-4.5,65.6,81.0,88.2,885692.3,553557.7,8856923.3,Developed,78.3,77.76144417726111,0.5385558227388856,0.5385558227388856
Retail,Africa,2015,1371.1,8.6,1203.2,,85.7,66.1,34.8,82250.1,41125.0,164500.1,Emerging,62.2,60.977549848025824,1.2224501519741793,1.2224501519741793
Retail,Africa,2018,303.6,6.6,464.0,-0.2,65.7,32.9,41.8,22470.1,11235.1,44940.3,Emerging,46.8,47.529658404134,-0.7296584041339997,0.7296584041339997
Healthcare,Middle East,2024,3038.4,2.2,914.3,0.7,72.0,73.1,39.6,211486.1,211486.1,422972.3,Emerging,61.6,60.804681129375055,0.7953188706249463,0.7953188706249463
Technology,Middle East,2023,16301.3,29.8,111498.4,12.3,81.8,96.8,47.7,511146.0,306687.6,1022291.9,Emerging,75.4,75.86227619210182,-0.46227619210181103,0.46227619210181103
Energy,North America,2025,2385.7,14.8,6382.7,-4.0,26.2,41.6,70.5,2426075.9,727822.8,24260759.2,Developed,46.1,46.54451747286272,-0.4445174728627208,0.4445174728627208
Technology,Latin America,2019,2891.7,17.3,16295.3,25.9,85.8,70.5,12.5,86659.7,51995.8,173319.4,Emerging,56.3,56.03243253334629,0.2675674666537091,0.2675674666537091
Retail,Middle East,2019,525.2,14.6,1292.8,-15.9,42.2,31.5,42.3,47500.2,23750.1,95000.4,Emerging,38.7,38.75950184418167,-0.05950184418166771,0.05950184418166771
Utilities,North America,2019,808.6,4.7,527.2,2.8,33.1,100.0,86.2,626574.5,391609.1,6265745.1,Developed,73.1,73.29532119561063,-0.19532119561063155,0.19532119561063155
Manufacturing,Oceania,2018,431.1,2.3,125.4,3.7,52.5,100.0,76.3,107669.8,143559.7,1794496.1,Developed,76.3,77.39855471433667,-1.0985547143366716,1.0985547143366716
Healthcare,Europe,2021,4201.6,24.7,17733.5,-0.5,92.3,37.0,55.6,232581.3,232581.3,465162.5,Developed,61.7,61.19762483159076,0.5023751684092446,0.5023751684092446
Technology,North America,2025,11698.9,6.1,16387.3,5.2,58.8,78.1,67.9,461006.0,276603.6,922011.9,Developed,68.3,67.40531879654853,0.8946812034514693,0.8946812034514693
Utilities,Asia,2023,407.0,13.4,591.5,0.2,72.6,40.7,37.2,225214.1,140758.8,2252141.5,Emerging,50.2,49.17428008226266,1.0257199177373408,1.0257199177373408
Energy,Africa,2018,595.3,18.7,1787.2,-6.2,34.9,51.6,30.5,568979.3,170693.8,5689793.1,Emerging,39.0,39.590556416493285,-0.5905564164932855,0.5905564164932855
Manufacturing,Latin America,2020,5556.3,6.7,3720.9,13.7,30.5,76.6,12.7,1644808.4,2193077.8,27413472.7,Emerging,39.9,38.779563514366764,1.1204364856332347,1.1204364856332347
Manufacturing,Europe,2015,393.0,6.8,361.8,,90.8,62.8,85.7,66563.2,88750.9,1109385.9,Developed,79.8,79.08470034347147,0.7152996565285292,0.7152996565285292
Energy,Middle East,2017,1014.9,0.4,50.4,2.2,41.5,44.5,21.0,923110.0,276933.0,9231100.1,Emerging,35.7,36.09704735828737,-0.3970473582873666,0.3970473582873666
Finance,Asia,2025,4173.9,22.5,18634.9,16.2,98.6,60.1,48.8,42575.4,21287.7,106438.6,Emerging,69.2,69.60585961013186,-0.4058596101318557,0.4058596101318557
Technology,Europe,2025,24246.4,9.8,42150.8,-0.8,100.0,70.7,31.4,606160.2,363696.1,1212320.5,Developed,67.4,67.25430977932874,0.1456902206712698,0.1456902206712698
Retail,Latin America,2025,734.5,5.0,628.8,6.9,70.7,29.1,78.0,51805.8,25902.9,103611.7,Emerging,59.2,60.42416449250334,-1.2241644925033341,1.2241644925033341
Utilities,Asia,2017,433.6,7.7,347.0,-2.8,56.0,40.5,30.5,280168.2,175105.1,2801682.0,Emerging,42.4,42.197825149778964,0.20217485022103432,0.20217485022103432
Consumer Goods,North America,2018,3108.8,23.3,12768.3,2.9,83.9,43.0,99.1,380861.6,476077.0,1904307.8,Developed,75.3,74.21099809504413,1.0890019049558646,1.0890019049558646
Finance,Africa,2022,885.1,18.4,1689.9,1.7,99.7,10.9,20.9,8893.5,4446.8,22233.8,Emerging,43.8,43.854754790280786,-0.05475479028078922,0.05475479028078922
Consumer Goods,Asia,2015,1859.1,10.2,2059.0,,44.9,55.7,37.7,329244.3,411555.3,1646221.4,Emerging,46.1,45.822155718706966,0.27784428129303507,0.27784428129303507
Manufacturing,Europe,2022,480.3,13.4,1056.8,-2.2,64.1,60.8,82.6,108244.2,144325.6,1804069.5,Developed,69.2,70.08945319054111,-0.8894531905411043,0.8894531905411043
Consumer Goods,Middle East,2018,1500.0,21.3,5453.6,6.2,96.4,55.8,30.9,157493.7,196867.1,787468.5,Emerging,61.0,60.770762309352286,0.2292376906477145,0.2292376906477145
Consumer Goods,Middle East,2021,2876.9,25.1,13031.2,5.1,65.6,62.0,22.9,426297.9,532872.4,2131489.7,Emerging,50.2,49.95863392889652,0.24136607110348507,0.24136607110348507
Technology,Oceania,2018,8148.3,20.6,38303.0,14.5,88.2,81.0,85.7,237386.8,142432.1,474773.5,Developed,85.0,85.52476748591228,-0.5247674859122782,0.5247674859122782
Retail,North America,2016,1732.8,5.3,1583.8,11.6,56.1,58.5,83.6,139905.6,69952.8,279811.3,Developed,66.1,65.8838397547611,0.2161602452388962,0.2161602452388962
Transportation,Oceania,2016,398.8,1.7,70.2,11.9,46.4,57.9,40.2,209504.4,34917.4,698347.9,Developed,48.1,47.63644900164444,0.4635509983555579,0.4635509983555579
Manufacturing,Middle East,2025,462.2,4.7,324.8,-3.9,47.6,48.0,74.4,120218.8,160291.8,2003647.1,Emerging,56.6,56.079237639744186,0.5207623602558158,0.5207623602558158
Manufacturing,Middle East,2024,480.9,7.7,659.5,2.1,44.4,46.8,74.0,128303.7,171071.6,2138394.9,Emerging,55.1,55.302641556086144,-0.20264155608614232,0.20264155608614232
Manufacturing,Oceania,2023,1855.9,-7.4,6033.9,8.0,43.4,94.1,23.9,498896.8,665195.7,8314945.8,Developed,53.8,53.75792973173151,0.04207026826848903,0.04207026826848903
Utilities,Latin America,2021,1515.3,7.3,1354.2,-4.4,68.1,54.7,32.6,877074.0,548171.3,8770740.2,Emerging,51.8,52.23202112758631,-0.43202112758631017,0.43202112758631017
Transportation,Asia,2016,1032.5,1.6,164.9,-1.3,29.8,39.1,72.3,614120.3,102353.4,2047067.6,Emerging,47.1,47.56881365170167,-0.4688136517016659,0.4688136517016659
Consumer Goods,Europe,2020,880.5,1.9,317.4,6.0,32.3,83.6,89.7,171543.5,214429.4,857717.7,Developed,68.5,68.82666849171713,-0.326668491717129,0.326668491717129
Technology,North America,2019,3208.8,11.2,8416.4,24.6,40.5,83.8,65.6,147097.1,88258.2,294194.1,Developed,63.3,63.4179199279943,-0.11791992799430062,0.11791992799430062
Healthcare,North America,2015,3900.9,10.3,7011.3,,76.3,42.6,71.1,259638.3,259638.3,519276.6,Developed,63.4,63.61954394357982,-0.2195439435798221,0.2195439435798221
Transportation,Middle East,2020,542.5,4.7,296.2,-8.7,19.3,5.1,80.1,346662.2,57777.0,1155540.7,Emerging,34.8,35.060128076386384,-0.2601280763863869,0.2601280763863869
Retail,Africa,2019,850.9,1.6,159.2,-1.5,76.1,32.6,25.8,56790.6,28395.3,113581.1,Emerging,44.8,44.47787407992576,0.32212592007423524,0.32212592007423524
Healthcare,Africa,2024,3400.8,29.5,19347.9,0.2,79.4,5.5,33.7,218963.6,218963.6,437927.2,Emerging,39.5,39.21456900597154,0.2854309940284594,0.2854309940284594
Transportation,North America,2021,392.3,4.3,331.7,-10.7,31.3,80.6,83.0,230919.9,38486.7,769733.1,Developed,64.9,64.41867236339824,0.4813276366017618,0.4813276366017618
Manufacturing,Oceania,2016,1641.4,13.0,2841.1,-0.7,9.6,71.4,51.4,557909.2,743878.9,9298486.3,Developed,44.1,44.70897625298231,-0.6089762529823091,0.6089762529823091
Healthcare,Middle East,2016,7862.8,26.0,45451.1,-6.6,73.1,50.8,20.2,541281.5,541281.5,1082563.1,Emerging,48.0,48.66901260253591,-0.6690126025359078,0.6690126025359078
Transportation,Middle East,2017,1457.3,0.3,81.4,-2.2,24.8,42.5,49.7,897730.1,149621.7,2992433.8,Emerging,39.0,40.06065871173655,-1.0606587117365507,1.0606587117365507
Technology,North America,2021,7987.7,20.9,45065.6,23.4,70.4,72.1,73.3,282554.5,169532.7,565109.0,Developed,71.9,71.59194597299035,0.30805402700966056,0.30805402700966056
Consumer Goods,Africa,2023,1868.1,11.6,5399.2,15.5,51.2,19.9,16.5,314508.1,393135.1,1572540.5,Emerging,29.2,29.57055115734688,-0.37055115734688115,0.37055115734688115
Healthcare,Latin America,2021,6119.1,18.6,17694.0,11.8,50.9,75.6,76.6,516392.9,516392.9,1032785.7,Emerging,67.7,68.39036213716393,-0.6903621371639304,0.6903621371639304
Healthcare,Middle East,2022,3017.2,18.2,12964.2,4.4,55.8,11.8,13.1,244118.7,244118.7,488237.4,Emerging,26.9,27.71493125478471,-0.8149312547847103,0.8149312547847103
Consumer Goods,Europe,2021,829.6,3.6,526.4,-5.8,32.1,84.6,91.7,161792.1,202240.1,808960.5,Developed,69.5,70.55406097528429,-1.0540609752842869,1.0540609752842869
Finance,Asia,2024,14828.8,22.2,40839.0,-0.1,100.0,60.4,25.7,148287.9,74144.0,370719.8,Emerging,62.0,61.96541889765159,0.03458110234841172,0.03458110234841172
Healthcare,Africa,2021,666.5,29.9,4319.7,4.5,60.2,18.2,35.0,51875.1,51875.1,103750.3,Emerging,37.8,38.43829645684774,-0.6382964568477405,0.6382964568477405
Consumer Goods,North America,2015,1042.7,1.4,291.7,,49.1,28.8,86.3,178574.6,223218.2,892872.8,Developed,54.7,55.53647892534161,-0.8364789253416092,0.8364789253416092
Healthcare,Middle East,2024,17016.9,-11.3,20766.4,1.9,49.5,64.1,26.4,1452834.4,1452834.4,2905668.8,Emerging,46.7,46.498198929573064,0.20180107042693862,0.20180107042693862
Energy,Africa,2022,5877.0,-9.2,16300.0,8.0,55.2,53.3,59.5,4780169.9,1434051.0,47801699.4,Emerging,56.0,55.549179689364635,0.45082031063536476,0.45082031063536476
Healthcare,Latin America,2025,2805.6,9.3,4865.8,17.4,100.0,39.6,51.7,140279.2,140279.2,280558.5,Emerging,63.8,63.750601706143186,0.04939829385681094,0.04939829385681094
Retail,Africa,2016,842.6,3.6,471.3,-4.2,50.8,24.8,3.5,71157.9,35578.9,142315.7,Emerging,26.4,26.71097378577434,-0.3109737857743404,0.3109737857743404
Utilities,Oceania,2019,612.7,2.8,249.9,4.4,37.6,68.1,82.9,459144.5,286965.3,4591444.6,Developed,62.9,61.90203135849084,0.9979686415091606,0.9979686415091606
Transportation,Africa,2016,682.8,6.1,355.5,-14.0,54.0,29.3,26.9,336791.7,56131.9,1122638.9,Emerging,36.7,36.38615902150258,0.3138409784974243,0.3138409784974243
Finance,Middle East,2020,3908.3,5.4,3888.1,13.5,97.6,24.1,0.0,40422.3,20211.1,101055.7,Emerging,40.5,40.891096156908056,-0.39109615690805555,0.39109615690805555
Technology,North America,2015,2560.2,24.6,10175.5,,67.8,56.7,67.9,92864.9,55718.9,185729.7,Developed,64.1,63.52285653058185,0.5771434694181465,0.5771434694181465
Healthcare,Africa,2017,1618.5,25.2,9108.8,8.9,67.3,8.0,31.4,117982.0,117982.0,235964.0,Emerging,35.6,34.7815602190296,0.8184397809704009,0.8184397809704009
Healthcare,Europe,2017,1845.7,13.7,3020.7,19.1,98.5,45.0,41.1,94256.1,94256.1,188512.2,Developed,61.5,61.20287940423998,0.2971205957600205,0.2971205957600205
Technology,Latin America,2016,28121.2,30.5,130208.7,5.1,90.5,65.7,27.5,796835.7,478101.4,1593671.3,Emerging,61.2,61.19621909777962,0.003780902220384519,0.003780902220384519
Finance,Latin America,2015,8022.3,12.3,12764.0,,92.4,70.7,32.6,88767.8,44383.9,221919.6,Emerging,65.3,65.6454707611079,-0.3454707611079044,0.3454707611079044
Manufacturing,Asia,2017,2044.1,10.2,2838.0,3.5,28.9,45.0,71.8,611941.8,815922.3,10199029.3,Emerging,48.5,48.25184515049271,0.24815484950728717,0.24815484950728717
Utilities,Oceania,2020,667.0,1.4,135.1,1.3,48.4,61.6,69.4,459623.2,287264.5,4596232.2,Developed,59.8,60.36047967754075,-0.560479677540755,0.560479677540755
Manufacturing,North America,2019,562.9,3.6,373.7,-7.9,4.6,39.6,74.0,197276.3,263035.1,3287939.0,Developed,39.4,40.28898038618727,-0.8889803861872707,0.8889803861872707
Finance,Oceania,2015,3892.6,19.1,12361.9,,99.4,65.3,31.1,39249.9,19625.0,98124.8,Developed,65.3,64.88618926052463,0.41381073947536606,0.41381073947536606
Finance,Africa,2023,20857.1,12.5,32349.0,-2.5,89.1,74.8,15.0,240388.7,120194.4,600971.8,Emerging,59.6,59.41795110258085,0.18204889741915053,0.18204889741915053
Healthcare,Europe,2018,1863.5,21.6,7150.3,9.9,36.2,97.9,92.5,176408.2,176408.2,352816.5,Developed,75.5,74.83412923838183,0.6658707616181658,0.6658707616181658
Utilities,Africa,2015,401.5,11.0,509.5,,72.9,55.6,61.9,221464.9,138415.5,2214648.8,Emerging,63.5,63.21926347497966,0.2807365250203375,0.2807365250203375
Consumer Goods,Africa,2025,2146.8,1.5,524.5,6.4,63.9,44.2,25.4,323243.9,404054.8,1616219.3,Emerging,44.5,43.92631050809619,0.5736894919038065,0.5736894919038065
Transportation,Middle East,2017,454.9,5.4,446.5,-3.9,69.6,39.6,5.2,194522.5,32420.4,648408.2,Emerging,38.1,38.09469814621634,0.005301853783663546,0.005301853783663546
Healthcare,North America,2021,1959.3,9.1,1890.6,-4.1,59.4,61.6,61.7,153690.8,153690.8,307381.6,Developed,60.9,59.99907781408541,0.9009221859145882,0.9009221859145882
Utilities,North America,2017,1146.5,10.5,1613.7,3.8,13.9,47.7,74.7,1011585.9,632241.2,10115858.7,Developed,45.4,45.330166856475905,0.06983314352409309,0.06983314352409309
Technology,Latin America,2015,1284.8,9.4,3062.2,,97.3,63.2,38.4,33354.6,20012.7,66709.2,Emerging,66.3,66.69119455667698,-0.3911945566769788,0.3911945566769788
Utilities,Europe,2025,2181.4,9.5,3021.2,2.3,28.9,95.1,100.0,1741097.5,1088185.9,17410974.7,Developed,74.7,73.72805876169824,0.9719412383017669,0.9719412383017669
Utilities,Africa,2015,537.0,15.7,716.1,,44.9,82.4,56.4,380375.4,237734.6,3803753.9,Emerging,61.2,61.437073291327714,-0.23707329132771093,0.23707329132771093
Healthcare,Asia,2024,9866.4,13.8,21461.4,12.5,81.3,58.4,68.8,622130.8,622130.8,1244261.5,Emerging,69.5,69.4744461412216,0.025553858778394556,0.025553858778394556
Manufacturing,Oceania,2016,1758.3,14.4,4820.8,11.2,59.4,57.9,38.0,413612.0,551482.7,6893534.1,Developed,51.8,52.4733693808455,-0.6733693808455001,0.6733693808455001
Retail,Africa,2016,860.2,6.0,874.4,-2.5,26.3,79.5,50.8,87414.0,43707.0,174828.0,Emerging,52.2,51.984853054780096,0.21514694521990663,0.21514694521990663
Technology,Africa,2016,4169.2,15.7,22631.6,15.9,85.0,72.7,5.0,126124.5,75674.7,252248.9,Emerging,54.3,54.007639202659604,0.2923607973403932,0.2923607973403932
Energy,Africa,2019,2402.2,16.4,5336.4,12.0,15.1,35.5,43.0,2629395.8,788818.7,26293957.9,Emerging,31.2,31.015490402557816,0.1845095974421831,0.1845095974421831
Finance,Latin America,2022,1551.7,10.1,1542.5,15.4,100.0,99.3,9.3,15517.3,7758.7,38793.3,Emerging,69.5,69.31302152608939,0.18697847391061373,0.18697847391061373
Utilities,Middle East,2017,954.1,9.8,826.7,5.7,52.9,32.8,39.0,633452.9,395908.1,6334529.0,Emerging,41.5,42.18155806311648,-0.6815580631164835,0.6815580631164835
Utilities,Middle East,2018,663.4,7.1,536.6,-3.9,14.4,67.8,36.2,583275.3,364547.1,5832753.5,Emerging,39.4,39.40338935374164,-0.0033893537416389563,0.0033893537416389563
Energy,Africa,2021,2946.8,4.6,1762.3,17.3,68.1,74.7,31.8,2131766.6,639530.0,21317665.5,Emerging,58.2,57.5746107737682,0.6253892262318033,0.6253892262318033
Technology,Asia,2022,56664.9,23.9,392747.4,20.1,83.5,33.8,20.2,1744487.4,1046692.4,3488974.8,Emerging,45.8,45.63925830266162,0.16074169733838062,0.16074169733838062
Energy,Latin America,2023,1324.3,21.5,3208.8,-9.7,85.4,40.7,47.5,797734.4,239320.3,7977344.3,Emerging,57.9,58.18535700996841,-0.28535700996841484,0.28535700996841484
Technology,Middle East,2016,25523.0,23.1,131714.2,-9.3,77.1,11.0,28.8,842617.3,505570.4,1685234.7,Emerging,39.0,39.792888489423355,-0.7928884894233548,0.7928884894233548
Consumer Goods,Europe,2020,6140.0,2.1,3167.9,16.5,52.7,97.4,89.0,1020455.4,1275569.2,5102276.8,Developed,79.7,79.20359657569631,0.49640342430369344,0.49640342430369344
Utilities,Europe,2021,1724.3,-3.8,1745.3,5.9,51.3,85.8,50.8,1160132.6,725082.9,11601326.2,Developed,62.6,62.24396957056099,0.3560304294390093,0.3560304294390093
Technology,Oceania,2016,1221.2,23.0,4901.9,4.6,79.9,95.1,54.9,39126.4,23475.8,78252.8,Developed,76.6,76.20297786333597,0.3970221366640203,0.3970221366640203
Manufacturing,North America,2015,2648.5,19.3,7077.4,,5.6,80.6,66.1,922106.2,1229475.0,15368437.5,Developed,50.8,52.18555864705561,-1.3855586470556105,1.3855586470556105
Utilities,Asia,2024,427.0,12.3,645.8,4.9,73.2,44.8,39.5,234920.2,146825.1,2349201.8,Emerging,52.5,53.17480951210088,-0.6748095121008788,0.6748095121008788
Manufacturing,Middle East,2020,726.0,8.9,1317.1,4.8,63.8,32.7,47.5,164078.2,218770.9,2734635.9,Emerging,48.0,48.63436107525667,-0.6343610752566704,0.6343610752566704
Energy,Africa,2024,1025.5,1.8,308.0,10.0,38.9,53.8,30.9,951652.2,285495.7,9516522.0,Emerging,41.2,41.90717433262775,-0.7071743326277442,0.7071743326277442
Technology,Latin America,2016,2458.8,17.2,11095.7,21.2,59.3,24.8,23.5,96536.6,57922.0,193073.2,Emerging,35.8,36.04741259642145,-0.24741259642145508,0.24741259642145508
Retail,Asia,2018,969.4,5.3,595.0,-6.7,59.0,71.9,84.5,76259.3,38129.7,152518.6,Emerging,71.8,71.43268335989131,0.36731664010868315,0.36731664010868315
Transportation,Asia,2017,1119.6,5.6,616.9,4.2,47.0,46.5,47.3,584995.7,97499.3,1949985.8,Emerging,46.9,47.14605344454193,-0.24605344454192846,0.24605344454192846
Energy,Asia,2016,2022.4,-4.5,1016.2,-3.7,21.0,39.4,79.5,2129005.0,638701.5,21290050.3,Emerging,46.7,45.92565164673764,0.7743483532623614,0.7743483532623614
Utilities,Middle East,2021,1763.4,8.5,1915.2,-1.7,37.4,27.2,77.8,1323612.5,827257.8,13236124.8,Emerging,47.5,47.962748766493874,-0.4627487664938741,0.4627487664938741
Retail,Middle East,2017,520.3,4.6,513.6,-2.7,16.1,21.6,43.5,56579.9,28289.9,113159.7,Emerging,27.1,26.919266542029742,0.18073345797025908,0.18073345797025908
Finance,Europe,2022,1682.1,13.1,2975.8,0.8,80.6,62.0,51.9,21383.8,10691.9,53459.5,Developed,64.8,64.24112300397104,0.5588769960289568,0.5588769960289568
Consumer Goods,Asia,2022,1028.3,7.9,1146.0,0.1,49.0,29.4,79.1,176266.9,220333.7,881334.6,Emerging,52.5,53.52030989380808,-1.0203098938080828,1.0203098938080828
